date,hotel_code,room_code,available,price,sampled,updated
2024-09-07,GLCC,DK1A,1,479.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,DQ2,2,479.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,DQ2A,1,479.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,SQ2,5,469.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,SQ2A,1,469.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,XK1A,1,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,XQ2,1,479.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-07,GLCC,XQ2A,1,479.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,DK1,10,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,DQ2A,1,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,SQ2,1,499.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,SQ2A,1,499.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,XK1,1,539.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,XK1A,1,539.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,XQ2,1,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-08,GLCC,XQ2A,1,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-09,GLCC,DK1,11,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-09,GLCC,DQ2A,1,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-09,GLCC,SQ2,1,499.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-09,GLCC,SQ2A,1,499.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-09,GLCC,XK1A,1,539.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-09,GLCC,XQ2A,1,509.99,2023-10-04 05:41:21.890759,2023-10-04 03:37:00
2024-09-01,GLLM,CK1LHA,1,599,2023-10-04 05:41:23.720583,2023-10-04 03:37:00
2024-09-01,GLLM,XQ1,1,812,2023-10-04 05:41:23.720583,2023-10-04 03:37:00
2024-09-02,GLLM,DK1A,1,597,2023-10-04 05:41:23.720583,2023-10-04 03:37:00
2024-09-02,GLLM,CK1LHA,1,599,2023-10-04 05:41:23.720583,2023-10-04 03:37:00
2024-09-09,GLLM,CK1LH,1,599,2023-10-04 05:41:23.720583,2023-10-04 03:37:00
2024-09-06,GLRS,SQ1MA,1,251.0,2023-10-04 09:26:25.275850,2023-10-04 07:26:00
2024-09-07,GLRS,SQ1MA,1,251.0,2023-10-04 09:26:25.275850,2023-10-04 07:26:00
2024-09-06,GLRS,SQ1MA,0,251.0,2023-10-04 10:11:24.731298,2023-10-04 08:11:00
2024-09-07,GLRS,SQ1MA,0,251.0,2023-10-04 10:11:24.731298,2023-10-04 08:11:00
2024-08-31,GLRS,CD2,1,231.0,2023-10-04 10:26:25.361978,2023-10-04 08:26:00
2024-08-31,GLRS,CD2,0,231.0,2023-10-04 13:56:25.433237,2023-10-04 11:56:00
2024-09-01,GLLM,CK1LHA,0,599.0,2023-10-04 14:11:22.031533,2023-10-04 12:11:00
2024-09-01,GLLM,XQ1,0,812.0,2023-10-04 14:11:22.031533,2023-10-04 12:11:00
2024-09-03,GLMG,DQ1YV,1,716.0,2023-10-04 19:11:24.261874,2023-10-04 17:11:00
2024-09-04,GLMG,DQ1YV,1,716.0,2023-10-04 19:11:24.261874,2023-10-04 17:11:00
2024-09-05,GLMG,DQ1YV,1,716.0,2023-10-04 19:11:24.261874,2023-10-04 17:11:00
2024-09-03,GLMG,DQ1YV,0,716.0,2023-10-04 19:41:25.439454,2023-10-04 17:41:00
2024-09-04,GLMG,DQ1YV,0,716.0,2023-10-04 20:26:24.810823,2023-10-04 18:26:00
2024-09-06,GLCC,SQ2,1,499.99,2023-10-04 20:56:21.406220,2023-10-04 18:56:00
2024-09-07,GLCC,SQ2,4,469.99,2023-10-04 20:56:21.406220,2023-10-04 18:56:00
2024-09-05,GLMG,DQ1YV,0,716.0,2023-10-04 20:56:23.982394,2023-10-04 18:56:00
2024-09-02,GLLM,CK1LHA,0,599.0,2023-10-04 21:56:22.788544,2023-10-04 19:56:00
2024-09-02,GLLM,DK1A,0,597.0,2023-10-04 21:56:22.788544,2023-10-04 19:56:00
2024-08-31,GLMG,DQ1Y,1,687.0,2023-10-04 22:26:24.542581,2023-10-04 20:26:00
2024-09-01,GLMG,DQ1Y,1,687.0,2023-10-04 22:26:24.542581,2023-10-04 20:26:00
2024-08-31,GLMG,DQ1Y,0,687.0,2023-10-05 08:11:25.942241,2023-10-05 06:11:00
2024-08-31,GLRS,SQ1,1,234.0,2023-10-05 08:26:30.471494,2023-10-05 06:26:00
2024-08-31,GLMG,SD2,1,296.0,2023-10-05 09:11:26.497766,2023-10-05 07:11:00
2024-08-31,GLRS,SQ1,0,234.0,2023-10-05 09:11:29.464454,2023-10-05 07:11:00
2024-08-31,GLMG,SD2,0,296.0,2023-10-05 14:41:24.226142,2023-10-05 12:41:00
2024-09-01,GLMG,DQ1Y,0,687.0,2023-10-05 14:41:24.226142,2023-10-05 12:41:00
2024-09-04,GLCC,SQ2,6,439.99,2023-10-05 16:41:21.339616,2023-10-05 14:41:00
2024-09-05,GLCC,SQ2,0,499.99,2023-10-05 16:41:21.339616,2023-10-05 14:41:00
2024-09-06,GLCC,SQ2,0,499.99,2023-10-05 16:41:21.339616,2023-10-05 14:41:00
2024-09-07,GLCC,SQ2,3,479.99,2023-10-05 16:41:21.339616,2023-10-05 14:41:00
2024-09-04,GLCC,SQ2,7,439.99,2023-10-06 18:11:21.663948,2023-10-06 16:11:00
2024-09-06,GLMG,DQ1YV,1,716.0,2023-10-07 11:56:24.864133,2023-10-07 09:56:00
2024-09-06,GLMG,SDTU,1,258.0,2023-10-07 11:56:24.864133,2023-10-07 09:56:00
2024-09-04,GLRS,SQ1M,1,251.0,2023-10-07 11:56:26.361104,2023-10-07 09:56:00
2024-09-06,GLMG,DQ1YV,0,716.0,2023-10-07 12:11:24.853088,2023-10-07 10:11:00
2024-09-06,GLMG,SDTU,0,258.0,2023-10-07 12:11:24.853088,2023-10-07 10:11:00
2024-09-04,GLRS,SQ1M,0,251.0,2023-10-07 13:11:26.501880,2023-10-07 11:11:00
2024-09-05,GLCC,SQ2,1,499.99,2023-10-07 13:26:22.169376,2023-10-07 11:26:00
2024-09-06,GLCC,SQ2,1,499.99,2023-10-07 13:26:22.169376,2023-10-07 11:26:00
2024-09-07,GLCC,SQ2,4,479.99,2023-10-07 13:26:22.169376,2023-10-07 11:26:00
2024-09-08,GLCC,SQ2,2,489.99,2023-10-07 13:26:22.169376,2023-10-07 11:26:00
2024-08-31,GLLM,CK1LH,1,599.0,2023-10-07 21:41:22.435514,2023-10-07 19:41:00
2024-09-01,GLSC,SD2M,1,251.0,2023-10-07 21:41:26.048497,2023-10-07 19:41:00
2024-09-01,GLSC,SD2M,0,251.0,2023-10-08 10:26:29.483636,2023-10-08 08:26:00
2024-09-04,GLCC,SQ2,6,439.99,2023-10-09 15:26:20.957610,2023-10-09 13:26:00
2024-09-05,GLCC,SQ2,0,499.99,2023-10-09 15:26:20.957610,2023-10-09 13:26:00
2024-09-09,GLMG,SDTV,1,313.0,2023-10-09 16:26:23.361772,2023-10-09 14:26:00
2024-09-09,GLMG,SDTV,0,313.0,2023-10-09 17:11:23.934223,2023-10-09 15:11:00
2024-09-01,GLCC,SQ2,7,460.0,2023-10-09 17:26:21.654713,2023-10-09 15:26:00
2024-09-08,GLMG,DQ1YV,2,716.0,2023-10-10 16:41:24.081506,2023-10-10 14:41:00
2024-08-31,GLCC,SQ2,10,439.99,2023-10-10 19:26:22.182647,2023-10-10 17:26:00
2024-09-01,GLCC,SQ2,6,460.0,2023-10-10 19:26:22.182647,2023-10-10 17:26:00
2024-09-06,GLMG,DQ1YV,1,716.0,2023-10-10 21:26:24.178865,2023-10-10 19:26:00
2024-09-06,GLMG,ST2U,1,258.0,2023-10-10 21:26:24.178865,2023-10-10 19:26:00
2024-09-07,GLMG,ST2U,1,258.0,2023-10-10 21:26:24.178865,2023-10-10 19:26:00
2024-09-08,GLMG,ST2U,1,258.0,2023-10-10 21:26:24.178865,2023-10-10 19:26:00
2024-09-07,GLMG,ST2U,0,258.0,2023-10-10 21:56:24.815041,2023-10-10 19:56:00
2024-09-08,GLMG,ST2U,0,258.0,2023-10-10 22:11:26.001748,2023-10-10 20:11:00
2024-09-06,GLMG,DQ1YV,0,716.0,2023-10-10 23:26:27.199137,2023-10-10 21:26:00
2024-09-06,GLMG,ST2U,0,258.0,2023-10-10 23:26:27.199137,2023-10-10 21:26:00
2024-09-06,GLRS,SD2,1,234.0,2023-10-10 23:41:31.383057,2023-10-10 21:41:00
2024-09-06,GLRS,SD2,0,234.0,2023-10-11 10:26:29.185729,2023-10-11 08:26:00
2024-09-09,GLSC,CD1XX,1,149.0,2023-10-11 10:26:30.970485,2023-10-11 08:26:00
2024-09-08,GLMG,DQ1YV,0,716.0,2023-10-11 13:26:24.844164,2023-10-11 11:26:00
2024-09-02,GLLM,DK1A,1,597.0,2023-10-11 14:26:22.223231,2023-10-11 12:26:00
2024-09-02,GLLM,SB2XX,1,140.0,2023-10-11 14:26:22.223231,2023-10-11 12:26:00
2024-09-01,GLSC,CD1XX,1,149.0,2023-10-11 14:26:26.447224,2023-10-11 12:26:00
2024-09-02,GLLM,SB2XX,0,140.0,2023-10-11 15:41:22.380540,2023-10-11 13:26:00
2024-09-02,GLLM,SB2XX,1,140.0,2023-10-11 15:56:22.587758,2023-10-11 13:41:00
2024-08-31,GLSC,CD1XX,1,149.0,2023-10-11 16:11:26.971715,2023-10-11 13:56:00
2024-09-09,GLSC,CD1XX,0,149.0,2023-10-11 16:11:26.971715,2023-10-11 13:56:00
2024-09-02,GLLM,DK1A,0,597.0,2023-10-11 16:26:23.306939,2023-10-11 14:26:00
2024-09-02,GLLM,SB2XX,0,140.0,2023-10-11 16:26:23.306939,2023-10-11 14:26:00
2024-08-31,GLSC,CD1XX,0,149.0,2023-10-11 17:11:28.644147,2023-10-11 15:11:00
2024-08-31,GLSC,CD2XX,1,182.0,2023-10-11 17:26:28.146616,2023-10-11 15:26:00
2024-09-01,GLSC,CD1XX,0,149.0,2023-10-11 17:26:28.146616,2023-10-11 15:26:00
2024-08-31,GLSC,CD2XX,0,182.0,2023-10-11 18:41:27.552327,2023-10-11 16:41:00
2024-09-05,GLCC,SQ2,1,499.99,2023-10-13 13:56:21.306018,2023-10-13 11:56:00
2024-09-06,GLCC,SQ2,2,499.99,2023-10-13 13:56:21.306018,2023-10-13 11:56:00
2024-09-07,GLCC,SQ2,5,479.99,2023-10-13 13:56:21.306018,2023-10-13 11:56:00
2024-09-02,GLLM,DK1A,1,597.0,2023-10-13 15:56:22.002889,2023-10-13 13:56:00
2024-09-02,GLLM,SB2XX,1,140.0,2023-10-13 15:56:22.002889,2023-10-13 13:56:00
2024-09-02,GLLM,DK1A,0,597.0,2023-10-13 16:26:23.272301,2023-10-13 14:26:00
2024-09-02,GLLM,SB2XX,0,140.0,2023-10-13 16:26:23.272301,2023-10-13 14:26:00
2024-09-05,GLCC,DK1,6,509.99,2023-10-14 14:41:21.887796,2023-10-14 12:41:00
2024-08-31,GLVI,XQ2T,1,321.0,2023-10-14 17:26:30.762251,2023-10-14 15:26:00
2024-09-01,GLVI,XQ2T,1,321.0,2023-10-14 17:41:32.002436,2023-10-14 15:41:00
2024-09-02,GLVI,XQ2T,1,321.0,2023-10-14 17:41:32.002436,2023-10-14 15:41:00
2024-08-31,GLVI,XQ2T,0,321.0,2023-10-14 19:26:29.216127,2023-10-14 17:26:00
2024-09-01,GLVI,XQ2T,0,321.0,2023-10-14 19:26:29.216127,2023-10-14 17:26:00
2024-09-02,GLVI,XQ2T,0,321.0,2023-10-14 19:26:29.216127,2023-10-14 17:26:00
2024-09-01,GLCC,SQ2,5,460.0,2023-10-14 19:56:21.982945,2023-10-14 17:56:00
2024-09-02,GLCC,SQ2,10,429.99,2023-10-14 19:56:21.982945,2023-10-14 17:56:00
2024-09-03,GLCC,SQ2,7,439.99,2023-10-14 19:56:21.982945,2023-10-14 17:56:00
2024-08-31,GLCC,DQ2,3,459.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-08-31,GLCC,XK1,0,489.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-01,GLCC,DQ2,1,470.0,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-02,GLCC,DQ2,0,439.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-02,GLCC,SQ2,9,429.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-03,GLCC,SQ2,6,439.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-06,GLCC,DK1,7,509.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-06,GLCC,SQ2,1,499.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-07,GLCC,SQ2,4,479.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-08,GLCC,SQ2,1,499.99,2023-10-23 21:11:21.162966,2023-10-23 19:11:00
2024-09-02,GLLM,DK1A,1,597.0,2023-10-23 21:11:22.564842,2023-10-23 19:11:00
2024-09-02,GLLM,DQ1A,1,514.0,2023-10-23 21:11:22.564842,2023-10-23 19:11:00
2024-09-09,GLLM,CK1LH,0,599.0,2023-10-23 21:11:22.564842,2023-10-23 19:11:00
2024-09-09,GLLM,CXQ1LH,1,599.0,2023-10-24 10:56:22.615094,2023-10-24 08:56:00
2024-09-05,GLMG,DK1V,1,687.0,2023-10-24 16:26:24.388398,2023-10-24 14:26:00
2024-09-06,GLMG,DK1V,1,687.0,2023-10-24 16:26:24.388398,2023-10-24 14:26:00
2024-09-06,GLMG,DQ1YV,1,716.0,2023-10-24 16:26:24.388398,2023-10-24 14:26:00
2024-09-07,GLMG,DK1V,1,687.0,2023-10-24 16:26:24.388398,2023-10-24 14:26:00
2024-09-08,GLMG,DK1V,1,687.0,2023-10-24 16:26:24.388398,2023-10-24 14:26:00
2024-09-05,GLMG,DK1V,0,687.0,2023-10-24 17:41:25.084507,2023-10-24 15:41:00
2024-09-08,GLMG,DK1V,0,687.0,2023-10-24 17:56:25.788089,2023-10-24 15:56:00
2024-09-09,GLLM,CXQ1LH,0,599.0,2023-10-24 18:41:22.984743,2023-10-24 16:41:00
2024-09-06,GLMG,DK1V,0,687.0,2023-10-24 20:41:25.908374,2023-10-24 18:41:00
2024-09-06,GLMG,DQ1YV,0,716.0,2023-10-24 20:41:25.908374,2023-10-24 18:41:00
2024-09-07,GLMG,DK1V,0,687.0,2023-10-24 20:41:25.908374,2023-10-24 18:41:00
2024-08-31,GLCC,SQ2,9,439.99,2023-10-24 22:11:21.373564,2023-10-24 20:11:00
2024-09-02,GLLM,DK1A,0,597.0,2023-10-25 06:41:23.561397,2023-10-25 04:41:00
2024-09-02,GLLM,DQ1A,0,514.0,2023-10-25 06:41:23.561397,2023-10-25 04:41:00
2024-09-08,GLCC,SQ2,0,499.99,2023-10-25 12:56:23.089553,2023-10-25 10:56:00
2024-09-09,GLCC,SQ2,0,499.99,2023-10-25 12:56:23.089553,2023-10-25 10:56:00
2024-08-31,GLRS,SQ1MA,1,251.0,2023-10-25 21:11:25.352409,2023-10-25 19:11:00
2024-08-31,GLRS,SQ1MA,0,251.0,2023-10-25 22:41:25.265075,2023-10-25 20:41:00
2024-09-08,GLCC,SQ2,1,499.99,2023-10-27 08:56:21.078342,2023-10-27 06:56:00
2024-09-09,GLCC,SQ2,1,499.99,2023-10-27 08:56:21.078342,2023-10-27 06:56:00
2024-09-03,GLVI,SD1A,1,234.0,2023-10-27 09:56:28.350129,2023-10-27 07:56:00
2024-09-03,GLVI,SD1A,0,234.0,2023-10-27 10:56:28.617628,2023-10-27 08:56:00
2024-09-02,GLSC,CD1XX,1,149.0,2023-10-27 14:26:26.685298,2023-10-27 12:26:00
2024-09-05,GLSC,SQ1M,1,251.0,2023-10-27 14:26:26.685298,2023-10-27 12:26:00
2024-09-05,GLSC,SQ1M,0,251.0,2023-10-27 14:56:27.380392,2023-10-27 12:56:00
2024-08-31,GLMG,XD2T,1,396.0,2023-10-27 17:11:24.944611,2023-10-27 15:11:00
2024-08-31,GLMG,XD2T,0,396.0,2023-10-27 18:56:26.584426,2023-10-27 16:56:00
2024-09-09,GLCC,DK1,10,509.99,2023-10-28 10:11:22.063990,2023-10-28 08:11:00
2024-09-06,GLMG,DQ1YV,1,716.0,2023-10-28 10:26:24.826996,2023-10-28 08:26:00
2024-09-06,GLMG,SDTU,1,258.0,2023-10-28 10:26:24.826996,2023-10-28 08:26:00
2024-09-06,GLMG,DQ1YV,0,716.0,2023-10-28 10:56:26.531164,2023-10-28 08:56:00
2024-09-06,GLMG,SDTU,0,258.0,2023-10-28 10:56:26.531164,2023-10-28 08:56:00
2024-09-01,GLLM,CD1,1,203.0,2023-10-28 12:26:24.232893,2023-10-28 10:26:00
2024-09-01,GLLM,CK1LHA,1,599.0,2023-10-28 12:26:24.232893,2023-10-28 10:26:00
2024-09-01,GLLM,CD1,0,203.0,2023-10-28 13:41:23.625383,2023-10-28 11:41:00
2024-09-01,GLLM,CK1LHA,0,599.0,2023-10-28 13:41:23.625383,2023-10-28 11:41:00
2024-09-08,GLCC,DK1,9,509.99,2023-10-29 15:26:21.956485,2023-10-29 13:26:00
2024-09-09,GLCC,DK1,9,509.99,2023-10-29 15:26:21.956485,2023-10-29 13:26:00
2024-09-02,GLSC,CD1XX,0,149.0,2023-10-29 16:11:29.186701,2023-10-29 14:11:00
2024-09-05,GLLM,DQ1,1,597.0,2023-10-30 06:41:22.733673,2023-10-30 04:41:00
2024-09-06,GLLM,DQ1,1,597.0,2023-10-30 06:41:22.733673,2023-10-30 04:41:00
2024-08-31,GLCC,DQ2,2,459.99,2023-10-30 11:11:21.717307,2023-10-30 09:11:00
2024-09-01,GLCC,DQ2,0,469.99,2023-10-30 11:11:21.717307,2023-10-30 09:11:00
2024-09-05,GLCC,DK1,8,509.99,2023-10-30 14:26:21.484272,2023-10-30 12:26:00
2024-09-06,GLCC,DK1,9,509.99,2023-10-30 14:26:21.484272,2023-10-30 12:26:00
2024-09-02,GLLM,CD1,1,203.0,2023-10-30 14:41:24.505330,2023-10-30 12:41:00
2024-09-02,GLLM,DK1A,1,597.0,2023-10-30 14:41:24.505330,2023-10-30 12:41:00
2024-09-09,GLCC,DK1,10,509.99,2023-10-30 19:11:23.974437,2023-10-30 17:11:00
2024-09-05,GLCC,DK1,7,509.99,2023-10-30 21:26:22.047947,2023-10-30 19:26:00
2024-09-02,GLLM,CD1,0,203.0,2023-10-30 21:26:23.256454,2023-10-30 19:26:00
2024-09-02,GLLM,DK1A,0,597.0,2023-10-30 21:26:23.256454,2023-10-30 19:26:00
2024-09-05,GLCC,DK1,8,509.99,2023-10-30 21:56:21.284417,2023-10-30 19:56:00
2024-09-06,GLCC,DK1,10,509.99,2023-10-30 21:56:21.284417,2023-10-30 19:56:00
2024-09-05,GLLM,DQ1,0,597.0,2023-10-31 18:41:24.263189,2023-10-31 16:41:00
2024-09-06,GLLM,DQ1,0,597.0,2023-10-31 18:41:24.263189,2023-10-31 16:41:00
2024-09-06,GLCC,SQ2,0,499.99,2023-11-01 14:41:21.231019,2023-11-01 12:41:00
2024-09-07,GLCC,SQ2,3,479.99,2023-11-01 14:41:21.231019,2023-11-01 12:41:00
2024-09-08,GLCC,SQ2,0,499.99,2023-11-01 14:41:21.231019,2023-11-01 12:41:00
2024-09-08,GLCC,DK1,8,509.99,2023-11-01 16:56:21.623293,2023-11-01 14:56:00
2024-09-09,GLSC,SQ1M,1,251.0,2023-11-02 13:41:26.183202,2023-11-02 11:41:00
2024-09-09,GLSC,SQ1M,0,251.0,2023-11-02 16:41:36.716871,2023-11-02 14:41:00
2024-08-31,GLLM,CK1LH,0,599.0,2023-11-03 14:11:22.529757,2023-11-03 12:11:00
2024-08-31,GLCC,SQ2,10,449.99,2023-11-04 14:26:22.517438,2023-11-04 12:26:00
2024-09-01,GLCC,SQ2,6,449.99,2023-11-04 14:26:22.517438,2023-11-04 12:26:00
2024-09-02,GLCC,SQ2,10,419.99,2023-11-04 14:26:22.517438,2023-11-04 12:26:00
2024-09-03,GLCC,SQ2,7,439.99,2023-11-04 14:26:22.517438,2023-11-04 12:26:00
2024-09-04,GLCC,SQ2,7,429.99,2023-11-04 14:26:22.517438,2023-11-04 12:26:00
2024-09-05,GLCC,SQ2,2,499.99,2023-11-04 14:26:22.517438,2023-11-04 12:26:00
2024-09-08,GLCC,DK1,6,509.99,2023-11-04 19:11:22.533689,2023-11-04 17:11:00
2024-09-09,GLCC,DK1,8,509.99,2023-11-04 19:11:22.533689,2023-11-04 17:11:00
2024-09-08,GLSC,SQ1,2,234.0,2023-11-05 10:26:33.875601,2023-11-05 08:26:00
2024-09-09,GLSC,SQ1,2,234.0,2023-11-05 10:26:33.875601,2023-11-05 08:26:00
2024-09-08,GLSC,SQ1,0,234.0,2023-11-05 11:11:27.310197,2023-11-05 09:11:00
2024-09-09,GLSC,SQ1,0,234.0,2023-11-06 07:41:28.508468,2023-11-06 05:41:00
2024-09-05,GLCC,DK1,7,509.99,2023-11-07 06:56:23.633964,2023-11-07 04:56:00
2024-09-06,GLCC,DK1,9,509.99,2023-11-07 06:56:23.633964,2023-11-07 04:56:00
2024-09-01,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-02,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-03,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-04,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-05,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-06,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-07,GLSC,CD1XX,1,149.0,2023-11-08 06:41:26.375737,2023-11-08 04:41:00
2024-09-01,GLSC,CD1XX,0,149.0,2023-11-08 09:41:35.011864,2023-11-08 07:41:00
2024-09-02,GLSC,CD1XX,0,149.0,2023-11-08 09:41:35.011864,2023-11-08 07:41:00
2024-09-03,GLSC,CD1XX,0,149.0,2023-11-08 09:41:35.011864,2023-11-08 07:41:00
2024-09-04,GLSC,CD1XX,0,149.0,2023-11-08 09:41:35.011864,2023-11-08 07:41:00
2024-09-05,GLSC,CD1XX,0,149.0,2023-11-08 09:41:35.011864,2023-11-08 07:41:00
2024-09-06,GLSC,CD1XX,0,149.0,2023-11-08 09:41:35.011864,2023-11-08 07:41:00
2024-09-08,GLCC,DK1,8,509.99,2023-11-08 14:26:22.317222,2023-11-08 12:26:00
2024-09-09,GLCC,DK1,10,509.99,2023-11-08 14:26:22.317222,2023-11-08 12:26:00
2024-09-07,GLSC,CD1XX,0,149.0,2023-11-08 15:11:30.313107,2023-11-08 13:11:00
2024-08-31,GLMG,SDT,1,296.0,2023-11-08 15:26:24.468123,2023-11-08 13:26:00
2024-08-31,GLMG,SDT,0,296.0,2023-11-08 17:41:24.184964,2023-11-08 15:41:00
2024-09-07,GLLM,CK1LH,1,599.0,2023-11-08 21:26:23.032494,2023-11-08 19:26:00
2024-09-02,GLCC,SQ2,9,419.99,2023-11-09 10:56:21.237308,2023-11-09 08:56:00
2024-09-03,GLCC,SQ2,6,439.99,2023-11-09 10:56:21.237308,2023-11-09 08:56:00
2024-09-04,GLCC,SQ2,6,429.99,2023-11-09 10:56:21.237308,2023-11-09 08:56:00
2024-09-07,GLLM,CK1LH,0,599.0,2023-11-09 15:41:22.797253,2023-11-09 13:41:00
2024-08-31,GLCC,DK1,11,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,DK1A,1,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,DK1R,1,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,DQ2,2,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,DQ2A,1,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,SQ2,10,449.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,SQ2A,1,449.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,XK1A,1,489.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-08-31,GLCC,XQ2A,1,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,DK1,11,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,DK1A,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,DK1R,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,DQ2A,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,SQ2,6,449.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,SQ2A,1,449.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,XK1,1,499.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,XK1A,1,499.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-01,GLCC,XQ2A,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,DK1,11,429.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,DK1A,1,429.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,DK1R,1,429.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,DQ2A,1,429.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,SQ2,9,419.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,SQ2A,1,419.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,XK1A,1,459.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-02,GLCC,XQ2A,1,429.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,DK1,11,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,DK1A,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,DK1R,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,DQ2A,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,SQ2,6,439.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,XK1A,1,499.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
2024-09-03,GLCC,XQ2,1,469.99,2023-11-09 23:56:21.757859,2023-11-09 21:43:00
